row,split
2998,test
2999,train
3000,test
3001,train
3002,val
3003,train
3004,test
3005,test
3006,train
3007,train
3008,train
3009,train
3010,train
3011,train
3012,train
3013,train
3014,val
3015,val
3016,test
3017,train
3018,val
3019,val
3020,train
3021,train
3022,train
3023,test
3024,test
3025,test
3026,train
3027,train
3028,val
3029,train
3030,train
3031,train
3032,val
3033,train
3034,train
3035,train
3036,train
3037,val
3038,train
3039,train
3040,test
3041,train
3042,train
3043,train
3044,train
3045,val
3046,train
3047,test
3048,train
3049,train
3050,train
3051,train
3052,test
3053,val
3054,test
3055,train
3056,val
3057,train
3058,test
3059,train
3060,test
3061,val
3062,train
3063,train
3064,val
3065,test
3066,train
3067,train
3068,test
3069,train
3070,train
3071,train
3072,test
3073,train
3074,test
3075,train
3076,train
3077,train
3078,val
3079,train
3080,train
3081,train
3082,train
3083,train
3084,test
3085,train
3086,val
3087,val
3088,train
3089,train
3090,train
3091,val
3092,val
3093,train
3094,val
3095,train
3096,train
3097,train
3098,train
3099,train
3100,train
3101,train
3102,train
3103,train
3104,val
3105,train
3106,train
3107,train
3108,test
3109,train
3110,val
3111,train
3112,train
3113,train
3114,test
3115,test
3116,test
3117,train
3118,train
3119,val
3120,val
3121,val
3122,train
3123,val
3124,train
3125,train
3126,test
3127,train
3128,train
3129,test
3130,train
3131,train
3132,train
3133,train
3134,train
3135,val
3136,test
3137,val
3138,val
3139,train
3140,train
3141,val
3142,train
3143,train
3144,val
3145,train
3146,train
3147,val
3148,test
3149,val
3150,train
3151,test
3152,train
3153,train
3154,train
3155,train
3156,test
3157,train
3158,test
3159,train
3160,train
3161,train
3162,val
3163,train
3164,train
3165,val
3166,val
3167,test
3168,train
3169,val
3170,train
3171,train
3172,train
3173,train
3174,train
3175,val
3176,test
3177,test
3178,train
3179,train
3180,train
3181,val
3182,train
3183,train
3184,train
3185,val
3186,val
3187,val
3188,train
3189,test
3190,test
3191,train
3192,test
3193,train
3194,val
3195,train
3196,train
3197,test
3198,train
3199,test
3200,train
3201,val
3202,train
3203,train
3204,test
3205,val
3206,val
3207,val
3208,train
3209,train
3210,test
3211,train
3212,train
3213,train
3214,train
3215,train
3216,train
3217,train
3218,train
3219,train
3220,train
3221,train
3222,test
3223,test
3224,val
3225,train
3226,train
3227,train
3228,test
3229,val
3230,train
3231,train
3232,test
3233,train
3234,val
3235,train
3236,val
3237,train
3238,train
3239,val
3240,test
3241,val
3242,test
3243,train
3244,val
3245,test
3246,train
3247,val
3248,train
3249,train
3250,test
3251,train
3252,train
3253,train
3254,train
3255,train
3256,train
3257,train
3258,val
3259,test
3260,train
3261,train
3262,test
3263,train
3264,train
3265,test
3266,train
3267,test
3268,val
3269,train
3270,train
3271,train
3272,train
3273,train
3274,test
3275,train
3276,train
3277,train
3278,val
3279,train
3280,train
3281,val
3282,train
3283,val
3284,val
3285,test
3286,test
3287,val
3288,train
3289,val
3290,train
3291,train
3292,test
3293,val
3294,train
3295,test
3296,train
3297,val
3298,train
3299,test
3300,val
3301,train
3302,val
3303,train
3304,test
3305,val
3306,train
3307,train
3308,train
3309,train
3310,test
3311,test
3312,train
3313,train
3314,train
3315,train
3316,train
3317,train
3318,val
3319,train
3320,val
3321,train
3322,train
3323,train
3324,test
3325,val
3326,train
3327,train
3328,train
3329,val
3330,val
3331,val
3332,train
3333,val
3334,train
3335,train
3336,train
3337,val
3338,val
3339,train
3340,val
3341,val
3342,train
3343,val
3344,val
3345,train
3346,test
3347,train
3348,train
3349,train
3350,val
3351,train
3352,val
3353,val
3354,train
3355,test
3356,train
3357,train
3358,val
3359,train
3360,train
3361,train
3362,val
3363,train
3364,train
3365,test
3366,train
3367,test
3368,train
3369,train
3370,train
3371,train
3372,train
3373,val
3374,train
3375,train
3376,test
3377,train
3378,test
3379,val
3380,val
3381,train
3382,train
3383,val
3384,train
3385,test
3386,test
3387,train
3388,test
3389,train
3390,train
3391,train
3392,train
3393,train
3394,test
3395,test
3396,train
3397,train
3398,train
3399,train
3400,train
3401,test
3402,train
3403,test
3404,train
3405,train
3406,train
3407,train
3408,val
3409,train
3410,val
3411,train
3412,train
3413,train
3414,train
3415,test
3416,train
3417,train
3418,train
3419,val
3420,train
3421,train
3422,train
3423,train
3424,test
3425,train
3426,test
3427,train
3428,train
3429,test
3430,train
3431,train
3432,train
3433,val
3434,train
3435,train
3436,train
3437,train
3438,val
3439,train
3440,train
3441,train
3442,train
3443,val
3444,val
3445,val
3446,test
3447,train
3448,train
3449,test
3450,train
3451,test
3452,train
3453,train
3454,train
3455,train
3456,test
3457,train
3458,val
3459,train
3460,train
3461,train
3462,train
3463,val
3464,train
3465,test
3466,train
3467,train
3468,val
3469,train
3470,train
3471,train
3472,train
3473,train
3474,train
3475,test
3476,val
3477,test
3478,test
3479,test
3480,test
3481,train
3482,train
3483,train
3484,train
3485,train
3486,train
3487,test
3488,train
3489,train
3490,test
3491,val
3492,train
3493,train
3494,train
3495,test
3496,train
3497,val
3498,train
3499,test
3500,train
3501,train
3502,train
3503,train
3504,train
3505,train
3506,test
3507,test
3508,train
3509,train
3510,train
3511,val
3512,train
3513,val
3514,val
3515,test
3516,train
3517,val
3518,train
3519,train
3520,val
3521,train
3522,train
3523,test
3524,train
3525,val
3526,train
3527,test
3528,train
3529,train
3530,train
3531,train
3532,train
3533,train
3534,val
3535,train
3536,train
3537,train
3538,train
3539,test
3540,val
3541,train
3542,train
3543,train
3544,train
3545,train
3546,train
3547,test
3548,train
3549,train
3550,test
3551,train
3552,train
3553,train
3554,val
3555,train
3556,train
3557,train
3558,test
3559,train
3560,train
3561,train
3562,train
3563,train
3564,train
3565,train
3566,val
3567,train
3568,train
3569,test
3570,train
3571,train
3572,test
3573,train
3574,train
3575,train
3576,train
3577,test
3578,test
3579,test
3580,train
3581,test
3582,train
3583,train
3584,train
3585,train
3586,val
3587,train
3588,test
3589,train
3590,train
3591,train
3592,train
3593,train
3594,train
3595,train
3596,test
3597,val
3598,train
3599,train
3600,train
3601,train
3602,train
3603,train
3604,test
3605,val
3606,train
3607,train
3608,train
3609,train
3610,train
3611,train
3612,train
3613,train
3614,val
3615,train
3616,test
3617,train
3618,val
3619,test
3620,train
3621,train
3622,test
3623,test
3624,train
3625,test
3626,train
3627,train
3628,train
3629,train
3630,test
3631,test
3632,test
3633,train
3634,train
3635,train
3636,train
3637,train
3638,val
3639,test
3640,train
3641,train
3642,test
3643,test
3644,train
3645,val
3646,train
3647,train
3648,train
3649,test
3650,train
3651,train
3652,train
3653,train
3654,train
3655,test
3656,val
3657,test
3658,train
3659,test
3660,train
3661,val
3662,train
3663,val
3664,test
3665,test
3666,test
3667,test
3668,val
3669,val
3670,train
3671,train
3672,test
3673,train
3674,train
3675,train
3676,train
3677,val
3678,train
3679,train
3680,train
3681,train
3682,train
3683,val
3684,train
3685,train
3686,test
3687,train
3688,train
3689,train
3690,train
3691,train
3692,train
3693,train
3694,val
3695,test
3696,train
3697,test
3698,train
3699,test
3700,train
3701,train
3702,test
3703,test
3704,train
3705,test
3706,train
3707,test
3708,train
3709,val
3710,train
3711,train
3712,val
3713,val
3714,train
3715,val
3716,test
3717,train
3718,train
3719,val
3720,train
3721,test
3722,val
3723,test
3724,test
3725,test
3726,test
3727,test
3728,train
3729,val
3730,train
3731,train
3732,train
3733,test
3734,train
3735,train
3736,test
3737,train
3738,train
3739,train
3740,test
3741,train
3742,train
3743,train
3744,train
3745,train
3746,val
3747,train
3748,train
3749,train
3750,train
3751,val
3752,train
3753,train
3754,val
3755,train
3756,train
3757,train
3758,train
3759,train
3760,train
3761,val
3762,test
3763,test
3764,train
3765,val
3766,val
3767,train
3768,train
3769,test
3770,val
3771,train
3772,train
3773,test
3774,train
3775,train
3776,test
3777,train
3778,train
3779,train
3780,val
3781,train
3782,train
3783,val
3784,train
3785,test
3786,train
3787,test
3788,train
3789,val
3790,test
3791,val
3792,val
3793,train
3794,train
3795,train
3796,test
3797,train
3798,val
3799,val
3800,train
3801,train
3802,train
3803,train
3804,train
3805,test
3806,train
3807,val
3808,train
3809,train
3810,train
3811,val
3812,train
3813,train
3814,train
3815,val
3816,val
3817,test
3818,train
3819,train
3820,test
3821,test
3822,test
3823,train
3824,train
3825,train
3826,train
3827,val
3828,test
3829,test
3830,train
3831,val
3832,val
3833,val
3834,test
3835,train
3836,val
3837,train
3838,train
3839,train
3840,val
3841,train
3842,train
3843,train
3844,train
3845,test
3846,val
3847,train
3848,train
3849,test
3850,val
3851,train
3852,train
3853,val
3854,train
3855,test
3856,train
3857,train
3858,test
3859,train
3860,train
3861,test
3862,train
3863,train
3864,val
3865,val
3866,train
3867,train
3868,train
3869,test
3870,train
3871,val
3872,train
3873,test
3874,train
3875,val
3876,train
3877,train
3878,val
3879,train
3880,train
3881,train
3882,val
3883,train
3884,test
3885,train
3886,test
3887,val
3888,train
3889,train
3890,train
3891,train
3892,test
3893,test
3894,train
3895,train
3896,val
3897,val
3898,test
3899,train
3900,train
3901,train
3902,val
3903,val
3904,test
3905,train
3906,train
3907,test
3908,train
3909,train
3910,train
3911,train
3912,train
3913,test
3914,train
3915,train
3916,train
3917,train
3918,val
3919,train
3920,test
3921,test
3922,train
3923,train
3924,val
3925,train
3926,train
3927,val
3928,train
3929,test
3930,test
3931,val
3932,train
3933,train
3934,val
3935,train
3936,train
3937,train
3938,train
3939,train
3940,test
3941,train
3942,train
3943,val
3944,train
3945,val
3946,train
3947,train
3948,test
3949,train
3950,train
3951,train
3952,train
3953,test
3954,train
3955,val
3956,train
3957,val
3958,train
3959,train
3960,test
3961,train
3962,val
3963,train
3964,val
3965,train
3966,train
3967,test
3968,train
3969,val
3970,train
3971,train
3972,train
3973,train
3974,train
3975,val
3976,train
3977,train
3978,train
3979,train
3980,test
3981,val
3982,val
3983,train
3984,train
3985,train
3986,test
3987,train
3988,train
3989,test
3990,train
3991,test
3992,test
3993,val
3994,train
3995,train
3996,test
3997,train
3998,train
3999,train
4000,val
4001,val
4002,test
4003,train
4004,train
4005,test
4006,train
4007,test
4008,val
4009,test
4010,val
4011,train
4012,val
4013,val
4014,test
4015,train
4016,train
4017,val
4018,train
4019,train
4020,train
4021,train
4022,train
4023,train
4024,train
4025,train
4026,test
4027,train
4028,train
4029,train
4030,val
4031,val
4032,train
4033,train
4034,val
4035,test
4036,val
4037,train
4038,val
4039,train
4040,val
4041,test
4042,val
4043,train
4044,train
4045,train
4046,val
4047,train
4048,train
4049,train
4050,train
4051,train
4052,train
4053,train
4054,test
4055,train
4056,train
4057,val
4058,val
4059,train
4060,test
4061,train
4062,train
4063,train
4064,train
4065,train
4066,test
4067,val
4068,train
4069,test
4070,val
4071,test
4072,test
4073,train
4074,train
4075,train
4076,val
4077,train
4078,train
4079,train
4080,train
4081,train
4082,train
4083,val
4084,train
4085,train
4086,train
4087,val
4088,train
4089,test
4090,train
4091,val
4092,test
4093,test
4094,train
4095,test
4096,train
4097,val
4098,train
4099,test
4100,train
4101,train
4102,train
4103,train
4104,test
4105,test
4106,test
4107,train
4108,test
4109,train
4110,train
4111,val
4112,train
4113,val
4114,train
4115,train
4116,train
4117,train
4118,train
4119,test
4120,test
4121,test
4122,train
4123,test
4124,train
4125,test
4126,val
4127,train
4128,val
4129,test
4130,train
4131,train
4132,val
4133,train
4134,val
4135,train
4136,train
4137,train
4138,train
4139,train
4140,train
4141,train
4142,test
4143,train
4144,train
4145,test
4146,train
4147,test
4148,val
4149,train
4150,train
4151,val
4152,train
4153,test
4154,train
4155,train
4156,train
4157,train
4158,train
4159,test
4160,val
4161,val
4162,val
4163,test
4164,val
4165,train
4166,train
4167,train
4168,train
4169,val
4170,train
4171,train
4172,test
4173,train
4174,train
4175,train
4176,test
4177,train
4178,train
4179,train
4180,train
4181,test
4182,train
4183,val
4184,train
4185,val
4186,val
4187,train
4188,train
4189,train
4190,train
4191,train
4192,train
4193,train
4194,val
4195,val
4196,test
4197,test
4198,train
4199,train
4200,train
4201,train
4202,train
4203,train
4204,test
4205,train
4206,test
4207,train
4208,val
4209,train
4210,train
4211,val
4212,test
4213,test
4214,train
4215,val
4216,test
4217,val
4218,test
4219,train
4220,train
4221,test
4222,test
4223,val
4224,train
4225,val
4226,train
4227,train
4228,test
4229,train
4230,train
4231,val
4232,train
4233,test
4234,train
4235,test
4236,test
4237,train
4238,train
4239,train
4240,train
4241,train
4242,test
4243,test
4244,train
4245,test
4246,test
4247,test
4248,train
4249,test
4250,train
4251,train
4252,train
4253,train
4254,train
4255,train
4256,train
4257,test
4258,train
4259,train
4260,val
4261,train
4262,train
4263,test
4264,train
4265,train
4266,train
4267,train
4268,test
4269,val
4270,train
4271,val
4272,train
4273,train
4274,train
4275,val
4276,train
4277,val
4278,train
4279,train
4280,test
4281,val
4282,val
4283,train
4284,test
4285,train
4286,train
4287,val
4288,test
4289,test
4290,test
4291,test
4292,val
4293,val
4294,train
4295,train
4296,test
4297,train
4298,val
4299,train
4300,train
4301,train
4302,train
4303,train
4304,train
4305,train
4306,test
4307,test
4308,train
4309,train
4310,train
4311,train
4312,train
4313,val
4314,train
4315,train
4316,val
4317,train
4318,train
4319,test
4320,train
4321,train
4322,train
4323,test
4324,train
4325,train
4326,test
4327,val
4328,train
4329,train
4330,train
4331,train
4332,train
4333,train
4334,val
4335,train
4336,val
4337,train
4338,train
4339,test
4340,val
4341,test
4342,train
4343,train
4344,train
4345,train
4346,test
4347,train
4348,val
4349,test
4350,val
4351,test
4352,train
4353,test
4354,val
4355,train
4356,test
4357,train
4358,train
4359,test
4360,train
4361,val
4362,val
4363,test
4364,train
4365,val
4366,train
4367,train
4368,train
4369,train
4370,train
4371,train
4372,val
4373,train
4374,train
4375,train
4376,train
4377,val
4378,train
4379,train
4380,train
4381,train
4382,train
4383,test
4384,val
4385,val
4386,test
4387,val
4388,train
4389,test
4390,train
4391,test
4392,train
4393,test
4394,val
4395,val
4396,train
4397,train
4398,test
4399,train
4400,train
4401,train
4402,test
4403,train
4404,train
4405,train
4406,train
4407,val
4408,train
4409,test
4410,val
4411,train
4412,val
4413,val
4414,test
4415,train
4416,val
4417,train
4418,val
4419,train
4420,train
4421,train
4422,train
4423,val
4424,train
4425,train
4426,test
4427,train
4428,train
4429,train
4430,train
4431,train
4432,train
4433,val
4434,test
